application-transaction,confirmed-round,fee,first-valid,genesis-id,global-state-delta,id,intra-round-offset,last-valid,receiver-rewards,round-time,sender,signature,tx-type
"{'accounts': [], 'application-args': ['kDm24g==', 'AAA=', 'AAhBR0FORyBTQQ=='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32178362,1000,32178354,testnet-v1.0,"[{'key': 'Y2FuZGlkYXRlX2NvdW50ZXI=', 'value': {'action': 2, 'uint': 13}}]",ICY7T4Z2O6DXY32O3IWOCH5EXQJX44WT5GIJZHXASYD4PKSDAOQQ,45,32179354,0,1692111746,LLMQ2MSJXOO6VPSPS3G6OQ2IALA2CHURZ4XG6YJFCEW5WZE25IENFHT7WE,{'sig': 'ItwkvGkc3B/tnseVC/Y20fX8kr+TVXC0zs4J07CHyCECfXo7yvixdWpeGPcVXgwXDSXB1N7PrqN541H3DOVCBA=='},appl
"{'accounts': [], 'application-args': ['kDm24g==', 'AAA=', 'AAZBTEpBTUE='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32178373,1000,32178365,testnet-v1.0,"[{'key': 'Y2FuZGlkYXRlX2NvdW50ZXI=', 'value': {'action': 2, 'uint': 14}}]",PBH2SPVMTTHJXTZPDA3WVT4Q6NW5ESPSQAMOZPPXOP4LDEAB4Y3A,0,32179365,0,1692111782,LLMQ2MSJXOO6VPSPS3G6OQ2IALA2CHURZ4XG6YJFCEW5WZE25IENFHT7WE,{'sig': 'jWe9H5ZkYu9jA7zeBhXXH9LKLzRWBCjziKB/ZcioTcMqGr/OXTWvuI9wJVaXcyMU1S/4AlTbomQ1MUIXAo5rDw=='},appl
"{'accounts': [], 'application-args': ['kDm24g==', 'AAA=', 'AANBVEE='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32178394,1000,32178386,testnet-v1.0,"[{'key': 'Y2FuZGlkYXRlX2NvdW50ZXI=', 'value': {'action': 2, 'uint': 15}}]",EQDXRB5VWOSEUOYTAHZTE4HKQDB2W44I2GPPLTCKPMUK6AJMZ2UQ,38,32179386,0,1692111851,LLMQ2MSJXOO6VPSPS3G6OQ2IALA2CHURZ4XG6YJFCEW5WZE25IENFHT7WE,{'sig': 'upMrCrvSKnOeUcg5igbUT4bQBNoNb16V/CxYkwDh7kAyI5gcJ8bgCd/J0P7O8tlCoYHytWuyaKRX6z+MyaTtDg=='},appl
"{'accounts': [], 'application-args': ['kDm24g==', 'AAA=', 'AAVBWkFQTw=='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32178406,1000,32178398,testnet-v1.0,"[{'key': 'Y2FuZGlkYXRlX2NvdW50ZXI=', 'value': {'action': 2, 'uint': 16}}]",TRWEPWDPO6MT6OIPCSRMWG42VRX4BRSWV4UY4D4OY2K2GBZZW4VA,35,32179398,0,1692111890,LLMQ2MSJXOO6VPSPS3G6OQ2IALA2CHURZ4XG6YJFCEW5WZE25IENFHT7WE,{'sig': 'nqrt96nGBdxjpQcgv+a0AgOZsxtytCTWbtFZr7ctjQ5+N5XlKkwKfV+ZFPsjfcFEdKjjE+qulCZ8dxYBDkV8Dw=='},appl
"{'accounts': [], 'application-args': ['kDm24g==', 'AAA=', 'AANCUkE='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32178426,1000,32178415,testnet-v1.0,"[{'key': 'Y2FuZGlkYXRlX2NvdW50ZXI=', 'value': {'action': 2, 'uint': 17}}]",3UF7YQCXK57EZYSO37XDVIU3ABCFUCFHOHMZ3JJPMCGPNH53AGHQ,20,32179415,0,1692111956,LLMQ2MSJXOO6VPSPS3G6OQ2IALA2CHURZ4XG6YJFCEW5WZE25IENFHT7WE,{'sig': '51pfIGTCyBJweOOQclYJ19zWz9JbFwIpWHGNXA08BM9alHm1sQZ6TL17qCWvNppffAOyiy5MMZLuk3N+GMCEDw=='},appl
"{'accounts': [], 'application-args': ['kDm24g==', 'AAA=', 'AANCTEY='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32178473,1000,32178466,testnet-v1.0,"[{'key': 'Y2FuZGlkYXRlX2NvdW50ZXI=', 'value': {'action': 2, 'uint': 18}}]",OKPRY4WGHR6P65EYF3MTCWLTIIVRXGOC4TI23NZTOJGK6SAURFYQ,21,32179466,0,1692112110,LLMQ2MSJXOO6VPSPS3G6OQ2IALA2CHURZ4XG6YJFCEW5WZE25IENFHT7WE,{'sig': 'RqRX2BMz1tdEw2eDYUcd9rbooQyzgvbtiPxbf1cElGOBjsdEyrZ+IXh0TL6odtL45fTlpfMqKcCKxC1oneSwCQ=='},appl
"{'accounts': [], 'application-args': ['kDm24g==', 'AAA=', 'AARaQUNQ'], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32178485,1000,32178477,testnet-v1.0,"[{'key': 'Y2FuZGlkYXRlX2NvdW50ZXI=', 'value': {'action': 2, 'uint': 19}}]",PCY2YEUPF3X5C64MKVQATQWR7JDPCMR3JKD3N2NV2XZEDSOXXR6A,10,32179477,0,1692112150,LLMQ2MSJXOO6VPSPS3G6OQ2IALA2CHURZ4XG6YJFCEW5WZE25IENFHT7WE,{'sig': 'IdoJGO1MNh/Kptbjeq6+b8S4+nLtz1EgH341jTTQbX4XR9zz3IieFSUNxFxjsSGdw2S6dxW89WQb+lgARFvSCw=='},appl
"{'accounts': [], 'application-args': ['kDm24g==', 'AAA=', 'AANDUE0='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32178567,1000,32178557,testnet-v1.0,"[{'key': 'Y2FuZGlkYXRlX2NvdW50ZXI=', 'value': {'action': 2, 'uint': 20}}]",SI6UOJKCJJJL637FR5P5AVQ4R4UDYB4CK5TBCGQ7FPAITYHKK3UQ,0,32179557,0,1692112417,LLMQ2MSJXOO6VPSPS3G6OQ2IALA2CHURZ4XG6YJFCEW5WZE25IENFHT7WE,{'sig': 'Yvtbq0u/oYx08YOo370nhLKk5ebTigxAhkYzGYLnmuX77TU0cngTzE6/mTCljYLskX2XFLqIrz3435MTAmeRCw=='},appl
"{'accounts': [], 'application-args': ['kDm24g==', 'AAA=', 'AANDU0E='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32178583,1000,32178572,testnet-v1.0,"[{'key': 'Y2FuZGlkYXRlX2NvdW50ZXI=', 'value': {'action': 2, 'uint': 21}}]",F5NF3NZRJTWAVKFSQOXL5PWOEKNISZQSKXHJWG5CDG7N7WNN5IHQ,0,32179572,0,1692112469,LLMQ2MSJXOO6VPSPS3G6OQ2IALA2CHURZ4XG6YJFCEW5WZE25IENFHT7WE,{'sig': '36O/zhBOJXd8F82A28Nm2ou+38TNs4KUXIwRtud3lSbJxABoeIaMflszAiLcJ+/5y0rIoY+OSr0TEJz2WJ9BDQ=='},appl
"{'accounts': [], 'application-args': ['kDm24g==', 'AAA=', 'AARDT1BF'], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32178598,1000,32178587,testnet-v1.0,"[{'key': 'Y2FuZGlkYXRlX2NvdW50ZXI=', 'value': {'action': 2, 'uint': 22}}]",462XJNZVV4W2MMQTTC432CWYK5OCWYUAD34ADQ43LYXBTV3C4QOA,1,32179587,0,1692112518,LLMQ2MSJXOO6VPSPS3G6OQ2IALA2CHURZ4XG6YJFCEW5WZE25IENFHT7WE,{'sig': 'kjmWfBdiioZnZ1j2PaM59vNtaq8eslzrAaSXuXFXnhe4AakxQQO3cNnNWTWvCPbzt4xfeB8xKQM7faKrsGv9Cw=='},appl
"{'accounts': [], 'application-args': ['kDm24g==', 'AAA=', 'AAJEQQ=='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32178609,1000,32178600,testnet-v1.0,"[{'key': 'Y2FuZGlkYXRlX2NvdW50ZXI=', 'value': {'action': 2, 'uint': 23}}]",N4UJR3BAWSGBFHWS3QVCYK3X522PFLHGJP7EBDUL3SISU6YEUBUA,60,32179600,0,1692112554,LLMQ2MSJXOO6VPSPS3G6OQ2IALA2CHURZ4XG6YJFCEW5WZE25IENFHT7WE,{'sig': 'Z4tfdeZMswdjAGkUl+mnrjqlMxztCMWBejnk5NoJECDatQ1FgGyjbHI+sGS7LInMJlWaveoYwaROHDeUN/LRBg=='},appl
"{'accounts': [], 'application-args': ['kDm24g==', 'AAA=', 'AANETEM='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32178625,1000,32178613,testnet-v1.0,"[{'key': 'Y2FuZGlkYXRlX2NvdW50ZXI=', 'value': {'action': 2, 'uint': 24}}]",CCZFL6GQ6MR55K3IW2EETSWH5MREKLD7V7BRB7PMIW3STAWGDILA,14,32179613,0,1692112606,LLMQ2MSJXOO6VPSPS3G6OQ2IALA2CHURZ4XG6YJFCEW5WZE25IENFHT7WE,{'sig': 'j30q82ESwsZCxOxwhcPDgv2P4NZSCMUj6NBxXoJvkS/5LQ6mnvmLc6RYzxottzarRSv+7oUarmUQiVk/MCSOCg=='},appl
"{'accounts': [], 'application-args': ['kDm24g==', 'AAA=', 'AAhFQ09GT1JVTQ=='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32178637,1000,32178628,testnet-v1.0,"[{'key': 'Y2FuZGlkYXRlX2NvdW50ZXI=', 'value': {'action': 2, 'uint': 25}}]",7FWVSKSPSF3BGQYRA67UJ7ZCR7R3RSC3D5AZZREC2ALWDDSMWDYQ,36,32179628,0,1692112645,LLMQ2MSJXOO6VPSPS3G6OQ2IALA2CHURZ4XG6YJFCEW5WZE25IENFHT7WE,{'sig': 'FXsMVDlmjvax1NFaE/gw3yLL2zeNszQ9/4vZ3s1GVe5izxXCVlPG1pUecftU/GfZtNK+tbw296GKYZG3lw9CAg=='},appl
"{'accounts': [], 'application-args': ['kDm24g==', 'AAA=', 'AANFRkY='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32178652,1000,32178642,testnet-v1.0,"[{'key': 'Y2FuZGlkYXRlX2NvdW50ZXI=', 'value': {'action': 2, 'uint': 26}}]",4BSAINF5ARTUG5NKWRKO5VF6SH5QK46OPF6TMUZWL7GEVLBSNO2A,21,32179642,0,1692112694,LLMQ2MSJXOO6VPSPS3G6OQ2IALA2CHURZ4XG6YJFCEW5WZE25IENFHT7WE,{'sig': 'zk64BCHyroWjL6gu+3qZvwX3c3Rp8o//JDQKUT3sfTBUgT6mVmj3Qpvsxe0ND611lKZx/JXUV+U55TGKYo/eDg=='},appl
"{'accounts': [], 'application-args': ['kDm24g==', 'AAA=', 'AARGNFNE'], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32178685,1000,32178674,testnet-v1.0,"[{'key': 'Y2FuZGlkYXRlX2NvdW50ZXI=', 'value': {'action': 2, 'uint': 27}}]",SPBZEJF4UARBKMDKKK742TD2QPY25PFY24RMPUQ366D4F233U2WA,0,32179674,0,1692112802,LLMQ2MSJXOO6VPSPS3G6OQ2IALA2CHURZ4XG6YJFCEW5WZE25IENFHT7WE,{'sig': 'qOOL1nxVgPxP3a5oMLpe3aRfC2boeN0mAJxxmzw05S7Ht3YxR4B04HhSmHd+QEkVIWqa6umiqYz4znxDbfRmBQ=='},appl
"{'accounts': [], 'application-args': ['kDm24g==', 'AAA=', 'AAlGUkVFIERFTVM='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32178697,1000,32178689,testnet-v1.0,"[{'key': 'Y2FuZGlkYXRlX2NvdW50ZXI=', 'value': {'action': 2, 'uint': 28}}]",X647OXQBXRIUCRY32UVOJKCDFX6PS7F54T5XXTIAJSJJ7LAQXFLQ,21,32179689,0,1692112841,LLMQ2MSJXOO6VPSPS3G6OQ2IALA2CHURZ4XG6YJFCEW5WZE25IENFHT7WE,{'sig': 'red8TIxNSCcnAz7PTYnfkiBNRVtwz27Gm87Ee46HFXhNcLJ2AOp5ApwPL2qB8EJjs+cwPPUsjxVuEcDiEDujCw=='},appl
"{'accounts': [], 'application-args': ['kDm24g==', 'AAA=', 'AAJGTg=='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32178710,1000,32178699,testnet-v1.0,"[{'key': 'Y2FuZGlkYXRlX2NvdW50ZXI=', 'value': {'action': 2, 'uint': 29}}]",LZBZB4XOKVRT2DJL5S6MXAEIVKDBD5NVLTMCBTSITCBTVPBH3V2Q,1,32179699,0,1692112884,LLMQ2MSJXOO6VPSPS3G6OQ2IALA2CHURZ4XG6YJFCEW5WZE25IENFHT7WE,{'sig': 'Q19OjDiBKz1+jHLu5rmywohLvb/3JTFbGwYTXsXtB/fZxczZ831XUh9X3eAcPgrsZ7NQq8EaxWVw2iuA2uzWAw=='},appl
"{'accounts': [], 'application-args': ['kDm24g==', 'AAA=', 'AARHT09E'], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32178724,1000,32178715,testnet-v1.0,"[{'key': 'Y2FuZGlkYXRlX2NvdW50ZXI=', 'value': {'action': 2, 'uint': 30}}]",ZP6XPF455NQCME5P3QULU2YRLDUEXSP6KHT47MPA3Z7FOMFLCDNA,112,32179715,0,1692112930,LLMQ2MSJXOO6VPSPS3G6OQ2IALA2CHURZ4XG6YJFCEW5WZE25IENFHT7WE,{'sig': 'NNraFNuypPQzzujmFx5TFuBwU8JgjQcpm+sFrZnmdJNGxi/OUOYUQ6d1bWqDwNYcv90lAOxUK7KYvQp7FFGMAg=='},appl
"{'accounts': [], 'application-args': ['kDm24g==', 'AAA=', 'AAVJQ09TQQ=='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32178740,1000,32178727,testnet-v1.0,"[{'key': 'Y2FuZGlkYXRlX2NvdW50ZXI=', 'value': {'action': 2, 'uint': 31}}]",3OAI2VFXYILX7AFUP7KD6QLG3GCKF2CAKU43XQMV3QUPUBAQ4VIA,35,32179727,0,1692112983,LLMQ2MSJXOO6VPSPS3G6OQ2IALA2CHURZ4XG6YJFCEW5WZE25IENFHT7WE,{'sig': '62vUdkAmFyVA6j6HgHgfTlo+anJd7QUGggleTemLpq0ADNJmI3ZjCkNxs52/wHgf2A3DTYOUmWa5ZxujIs/jCg=='},appl
"{'accounts': [], 'application-args': ['kDm24g==', 'AAA=', 'AANJRlA='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32178753,1000,32178743,testnet-v1.0,"[{'key': 'Y2FuZGlkYXRlX2NvdW50ZXI=', 'value': {'action': 2, 'uint': 32}}]",7A4WUTVTGJ3SZHF6UQAIJULYLT6AURGG36B7KIB7AZVNQ62K6I4A,20,32179743,0,1692113025,LLMQ2MSJXOO6VPSPS3G6OQ2IALA2CHURZ4XG6YJFCEW5WZE25IENFHT7WE,{'sig': 'KdoWysXPi16YXlEA+Wx073DODUpwq8a/+9YNR0pE92YmVbgt821AR+u3iHt/0pTTjZ79UCDSAk8mmkBdXGGMBA=='},appl
"{'accounts': [], 'application-args': ['kDm24g==', 'AAA=', 'AANJUkM='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32178767,1000,32178758,testnet-v1.0,"[{'key': 'Y2FuZGlkYXRlX2NvdW50ZXI=', 'value': {'action': 2, 'uint': 33}}]",R62NMENPI2WMASYPVV7SN7PLD3DOIGG3BLKGWT5J4FLTKLZZORDQ,1,32179758,0,1692113071,LLMQ2MSJXOO6VPSPS3G6OQ2IALA2CHURZ4XG6YJFCEW5WZE25IENFHT7WE,{'sig': 'UEeXuqX8WayLcx9Zm03ERSXQ/P66djw4fw/htOAmg0kjyW3ZZ9al0ABwBFo997Vxm9n7B6xB+TWWzB4NPQa8Dg=='},appl
"{'accounts': [], 'application-args': ['kDm24g==', 'AAA=', 'AARMQU5E'], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32178781,1000,32178772,testnet-v1.0,"[{'key': 'Y2FuZGlkYXRlX2NvdW50ZXI=', 'value': {'action': 2, 'uint': 34}}]",5MT36QIOWRNBS3JGG5YT46LKU6Y77YBZGGRT3YFKCU4G6WUSSPXQ,21,32179772,0,1692113117,LLMQ2MSJXOO6VPSPS3G6OQ2IALA2CHURZ4XG6YJFCEW5WZE25IENFHT7WE,{'sig': 'iDdDGUGP5ycGtZrEKvBLARvPqrrOlduTOZkeNx6HklOWFquzlKUqQw0TH+hlx2/YEIgVJeh5J2RyK8YTDonbAA=='},appl
"{'accounts': [], 'application-args': ['kDm24g==', 'AAA=', 'AAJNRg=='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32178795,1000,32178785,testnet-v1.0,"[{'key': 'Y2FuZGlkYXRlX2NvdW50ZXI=', 'value': {'action': 2, 'uint': 35}}]",TRQCE3WNFOWW2YE7ZRVMOPTM4Q7GWZ7Z7DTE6PFAP7BAXE43KW4Q,17,32179785,0,1692113163,LLMQ2MSJXOO6VPSPS3G6OQ2IALA2CHURZ4XG6YJFCEW5WZE25IENFHT7WE,{'sig': 'WKe3rCoBHUcreOA5eWp8d5RI/fSPCb2KQ4l/SPysSaHKmnz+J6kRq222KbwF3lCENZgeiFx4wFbf41rH9e7eAQ=='},appl
"{'accounts': [], 'application-args': ['kDm24g==', 'AAA=', 'AANORlA='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32178810,1000,32178800,testnet-v1.0,"[{'key': 'Y2FuZGlkYXRlX2NvdW50ZXI=', 'value': {'action': 2, 'uint': 36}}]",B4LHJ4IYUHV63RN4J6KS6TQMCGRXDSEJS3BKVIEGMCIHNC36QCOQ,15,32179800,0,1692113213,LLMQ2MSJXOO6VPSPS3G6OQ2IALA2CHURZ4XG6YJFCEW5WZE25IENFHT7WE,{'sig': 'sJQxJsNDXdBxDSojCpw9QGvj/WpV1P8fRGbgcRur1U8MzVlvrdKHJmmQtV4xdlbvBO1xC6y1NQ/Mjk1NcU22CA=='},appl
"{'accounts': [], 'application-args': ['kDm24g==', 'AAA=', 'AANOUEE='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32178824,1000,32178814,testnet-v1.0,"[{'key': 'Y2FuZGlkYXRlX2NvdW50ZXI=', 'value': {'action': 2, 'uint': 37}}]",ZJFPG6PYZTDDZJMDSMTBINXKUYLHFMRCBKL2UPUCVZ6EJEQC7ALQ,45,32179814,0,1692113259,LLMQ2MSJXOO6VPSPS3G6OQ2IALA2CHURZ4XG6YJFCEW5WZE25IENFHT7WE,{'sig': 'bGfzahJYD7DLFlR1DeLUfbLO3jrURBrSY53vUDae8TctrANN5cKU7jICyC3fRCtaJsCGEgVtv1WQyQle9Q3+Aw=='},appl
"{'accounts': [], 'application-args': ['kDm24g==', 'AAA=', 'AAROQVBG'], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32178839,1000,32178828,testnet-v1.0,"[{'key': 'Y2FuZGlkYXRlX2NvdW50ZXI=', 'value': {'action': 2, 'uint': 38}}]",LVP2HF4GMAKI4XHNRI6ZW2KS4YX5IFVBLLQOUX2VTVH56IBJQUJQ,7,32179828,0,1692113308,LLMQ2MSJXOO6VPSPS3G6OQ2IALA2CHURZ4XG6YJFCEW5WZE25IENFHT7WE,{'sig': '9vnidVCXjVmzaDPs+jh0BHhjpkrq0EUUuLD3Q4Iai01BqwhUBJf7zz3e+QFsh54Rvr39wSCQIuvEG5WUmrtTDQ=='},appl
"{'accounts': [], 'application-args': ['kDm24g==', 'AAA=', 'AANQQUM='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32178855,1000,32178845,testnet-v1.0,"[{'key': 'Y2FuZGlkYXRlX2NvdW50ZXI=', 'value': {'action': 2, 'uint': 39}}]",VIEPBHEKIXHUUOMN77MSHL6IHUI7WWQSEXB22ZNAGQNEFQXDC4TQ,53,32179845,0,1692113361,LLMQ2MSJXOO6VPSPS3G6OQ2IALA2CHURZ4XG6YJFCEW5WZE25IENFHT7WE,{'sig': 'uqYGnAOwveIm3cw2ArWG9RWgmhE5twM5y3SNkt52poQ2nqReJFC1Tf8Pm+gbaAAnlWGvJbxRsqVUr07svKhsBg=='},appl
"{'accounts': [], 'application-args': ['kDm24g==', 'AAA=', 'AAJQQQ=='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32178876,1000,32178859,testnet-v1.0,"[{'key': 'Y2FuZGlkYXRlX2NvdW50ZXI=', 'value': {'action': 2, 'uint': 40}}]",BJLM353537HHWOCPZ6VQEPJPYNN44S5NUVRIXOLGSEQ77LS6W7EQ,55,32179859,0,1692113429,LLMQ2MSJXOO6VPSPS3G6OQ2IALA2CHURZ4XG6YJFCEW5WZE25IENFHT7WE,{'sig': 'biHL0qT3EdLQJfxYP6wtxiNU8j1BwIKEhuHCdvP5fzZGgtLpSMCedVvvGSTx9FKCWeexnFarYM43OXdqTEKkDQ=='},appl
"{'accounts': [], 'application-args': ['kDm24g==', 'AAA=', 'AANQUk0='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32178890,1000,32178880,testnet-v1.0,"[{'key': 'Y2FuZGlkYXRlX2NvdW50ZXI=', 'value': {'action': 2, 'uint': 41}}]",RR4NN4NN4G7EHUWOP3PUKTCP2VZUUSPUVTPAPYW4WTY64HOZSKJA,21,32179880,0,1692113475,LLMQ2MSJXOO6VPSPS3G6OQ2IALA2CHURZ4XG6YJFCEW5WZE25IENFHT7WE,{'sig': 'mpbZte28wU1EnvoeduV950yEFlWTXS+G65LDHtHxt8qiBpaNmz0hroXDH2DfyxcjztVbJ9l04oSdMpOFBkZRDw=='},appl
"{'accounts': [], 'application-args': ['kDm24g==', 'AAA=', 'AANQQVU='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32178904,1000,32178893,testnet-v1.0,"[{'key': 'Y2FuZGlkYXRlX2NvdW50ZXI=', 'value': {'action': 2, 'uint': 42}}]",UA2B5OZB3EG56FGEYTRCEJV5Q5TZ44SOUSZNJSYW3ZTEVV67HLKQ,51,32179893,0,1692113521,LLMQ2MSJXOO6VPSPS3G6OQ2IALA2CHURZ4XG6YJFCEW5WZE25IENFHT7WE,{'sig': 'IDjhK8tq9k3qk6xb1/sXeOh+ZXpJ+bMH6dOuqKdMRYxsRvDSPPWZc14pssnpl78l5G2rHb17xJeil5l5//MzDw=='},appl
